User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3
1003793,P00283942,M,18-25,4,C,3,0,5,,
1003793,P00067942,M,18-25,4,C,3,0,5,14,
1003796,P00271242,M,46-50,14,C,4+,1,8,14,
1003799,P00120342,M,18-25,0,C,4+,1,5,17,
1003801,P00124242,M,18-25,12,B,0,0,11,14,
1003801,P00280942,M,18-25,12,B,0,0,11,,
1003803,P00121342,F,36-45,9,C,0,0,1,5,18
1003806,P00254342,M,18-25,4,A,4+,0,5,11,
1003808,P00207142,M,26-35,7,A,2,1,1,6,
1003808,P00259442,M,26-35,7,A,2,1,5,,
1003808,P00246742,M,26-35,7,A,2,1,11,15,
1003808,P00342342,M,26-35,7,A,2,1,11,15,16
1003809,P00057642,M,36-45,6,C,1,0,1,15,16
1003815,P00282642,M,26-35,17,C,0,0,5,,
1003816,P00035942,F,26-35,3,A,1,1,1,5,18
1003818,P00269542,M,46-50,17,C,0,1,11,15,
1003819,P00355142,M,26-35,12,B,1,0,1,15,
1003821,P00161942,M,26-35,20,A,2,1,5,8,
1003822,P00114042,M,46-50,20,C,1,0,5,14,
1003822,P00114442,M,46-50,20,C,1,0,5,6,
1003823,P00240442,M,55+,7,B,1,0,6,16,
1003823,P00177942,M,55+,7,B,1,0,5,8,
1003824,P00119142,M,26-35,17,A,3,1,3,4,12
1003824,P00034842,M,26-35,17,A,3,1,5,14,
1003824,P00100742,M,26-35,17,A,3,1,5,17,
1003824,P00368142,M,26-35,17,A,3,1,2,15,
1003825,P00303042,M,18-25,1,B,0,0,5,,
1003825,P00357042,M,18-25,1,B,0,0,5,,
1003825,P00117942,M,18-25,1,B,0,0,5,15,
1003827,P00233342,M,51-55,2,C,1,1,1,15,16
1003829,P00228642,F,26-35,1,B,1,0,5,18,
1003829,P00325242,F,26-35,1,B,1,0,16,,
1003830,P00223142,M,18-25,4,C,1,0,5,,
1003831,P00144642,F,18-25,6,C,1,0,1,15,16
1003831,P00018842,F,18-25,6,C,1,0,8,,
1003833,P00350442,M,26-35,1,B,2,0,2,3,15
1003834,P00316242,M,18-25,2,B,2,0,5,,
1003834,P00223242,M,18-25,2,B,2,0,5,14,
1003836,P00259842,F,51-55,8,B,1,0,1,14,16
1003836,P00176342,F,51-55,8,B,1,0,8,,
1003837,P00029942,M,26-35,17,C,0,0,8,,
1003839,P00147742,M,51-55,14,C,3,1,1,16,
1003841,P00057642,M,46-50,18,A,4+,0,1,15,16
1003841,P00101442,M,46-50,18,A,4+,0,2,8,
1003842,P00247642,F,36-45,16,B,4+,0,7,,
1003842,P00189242,F,36-45,16,B,4+,0,5,,
1003842,P00232842,F,36-45,16,B,4+,0,8,,
1003842,P00178842,F,36-45,16,B,4+,0,2,4,9
1003843,P00145542,F,0-17,10,B,2,0,5,,
1003844,P00179242,M,18-25,4,C,3,1,11,,
1003845,P00051442,M,26-35,12,C,1,1,8,17,
1003846,P00294042,M,36-45,0,C,0,0,8,14,
1003847,P00028542,M,26-35,7,B,1,0,6,8,14
1003847,P00024742,M,26-35,7,B,1,0,8,11,
1003849,P00121042,M,36-45,0,C,4+,0,15,,
1003850,P00153642,M,18-25,3,B,0,0,8,,
1003853,P00216142,M,26-35,14,B,1,1,1,16,
1003859,P00144642,M,26-35,0,C,1,0,1,15,16
1003864,P00090942,M,51-55,20,C,0,1,1,2,14
1003864,P00313342,M,51-55,20,C,0,1,5,,
1003868,P00109942,M,18-25,12,C,0,0,8,,
1003871,P00000142,M,18-25,4,C,4+,0,3,4,5
1003878,P00288942,M,36-45,16,B,4+,0,1,2,5
1003878,P00101242,M,36-45,16,B,4+,0,5,12,
1003878,P00288742,M,36-45,16,B,4+,0,16,,
1003878,P00044142,M,36-45,16,B,4+,0,8,16,
1003882,P00085042,M,55+,14,C,1,1,5,6,
1003884,P00338542,M,18-25,4,A,1,1,1,,
1003884,P00117642,M,18-25,4,A,1,1,10,16,
1003884,P00224842,M,18-25,4,A,1,1,8,,
1003885,P00057642,M,26-35,12,B,4+,1,1,15,16
1003885,P00240442,M,26-35,12,B,4+,1,6,16,
1003887,P00038342,M,18-25,4,C,1,0,2,4,
1003888,P00357642,M,46-50,17,C,0,1,5,,
1003889,P00271242,M,46-50,6,C,0,1,8,14,
1003891,P00188842,F,55+,16,A,1,1,8,,
1003892,P00156742,M,26-35,20,A,0,0,5,6,8
1003892,P00127642,M,26-35,20,A,0,0,1,2,15
1003896,P00157142,M,36-45,0,B,2,0,11,16,
1003900,P00044442,F,26-35,14,B,2,1,1,16,
1003900,P00207042,F,26-35,14,B,2,1,5,14,
1003902,P00103042,M,26-35,5,C,2,0,1,14,
1003904,P00212942,M,0-17,10,C,1,0,5,,
1003906,P00315442,M,51-55,17,C,1,0,1,,
1003907,P00211142,F,18-25,14,B,2,1,5,,
1003908,P00275642,M,26-35,0,B,2,0,8,,
1003910,P00057542,M,26-35,20,A,2,0,3,4,5
1003914,P00001642,M,36-45,4,C,3,0,8,16,
1003916,P00234842,M,26-35,4,A,2,1,5,6,16
1003916,P00256642,M,26-35,4,A,2,1,5,,
1003916,P00228642,M,26-35,4,A,2,1,5,18,
1003919,P00296342,M,46-50,0,C,3,0,8,,
1003922,P00071442,M,18-25,4,B,1,0,15,17,
1003923,P00331942,M,36-45,2,C,2,0,5,,
1003928,P00111142,M,26-35,0,C,1,1,1,15,16
1003929,P00249742,M,26-35,5,B,1,1,1,15,18
1003929,P00297842,M,26-35,5,B,1,1,1,,
1003929,P00356742,M,26-35,5,B,1,1,5,,
1003930,P00177142,M,55+,3,C,0,1,8,13,
1003932,P00274442,M,26-35,7,C,0,1,1,18,
1003934,P00331742,M,26-35,0,B,2,0,11,,
1003934,P00288642,M,26-35,0,B,2,0,16,,
1003934,P00207842,M,26-35,0,B,2,0,13,16,
1003935,P0097042,M,36-45,18,C,4+,0,6,,
1003935,P00286642,M,36-45,18,C,4+,0,11,14,
1003935,P00000142,M,36-45,18,C,4+,0,3,4,5
1003940,P00111942,M,36-45,20,B,3,1,8,17,
1003940,P00028842,M,36-45,20,B,3,1,6,8,
1003940,P00154242,M,36-45,20,B,3,1,8,,
1003940,P00150142,M,36-45,20,B,3,1,8,,
1003942,P00194242,M,18-25,4,B,4+,0,11,16,
1003942,P00146042,M,18-25,4,B,4+,0,1,13,15
1003942,P00223142,M,18-25,4,B,4+,0,5,,
1003942,P00367942,M,18-25,4,B,4+,0,5,,
1003943,P00238542,F,36-45,7,C,2,1,5,14,
1003947,P00217442,M,26-35,0,C,3,0,1,2,11
1003948,P00192042,F,46-50,12,C,1,1,5,9,14
1003948,P00254642,F,46-50,12,C,1,1,5,8,
1003949,P00313842,M,46-50,0,C,3,0,1,2,17
1003951,P00233042,F,18-25,4,C,3,1,1,8,
1003951,P00016342,F,18-25,4,C,3,1,1,2,8
1003953,P00053342,M,26-35,12,A,4+,0,1,2,4
1003961,P00129342,M,26-35,1,C,1,0,1,5,15
1003963,P00193542,M,51-55,20,A,2,0,1,2,
1003967,P00275142,F,18-25,2,A,1,0,5,8,
1003970,P00031842,F,26-35,2,C,2,1,1,5,12
1003971,P00237642,F,18-25,4,B,0,0,5,14,
1003974,P00033542,M,36-45,0,C,1,1,5,,
1003976,P00114142,F,26-35,0,B,4+,0,8,,
1003978,P00112342,M,36-45,13,C,2,1,13,16,
1003979,P00190542,F,51-55,9,C,1,1,3,4,
1003981,P00058042,F,46-50,0,C,3,1,8,16,
1003985,P00286342,M,46-50,16,C,1,1,7,,
1003985,P00002842,M,46-50,16,C,1,1,14,,
1003985,P00151342,M,46-50,16,C,1,1,7,,
1003988,P00210542,F,26-35,14,B,4+,0,5,,
1003989,P00346642,M,51-55,12,A,0,1,8,,
1003992,P00343042,M,26-35,4,B,1,0,5,18,
1003993,P00180642,M,26-35,0,B,2,0,11,,
1003994,P00127942,M,51-55,7,B,2,1,1,2,5
1003994,P00101242,M,51-55,7,B,2,1,5,12,
1003995,P00208742,M,36-45,17,C,3,1,1,6,16
1003995,P00193542,M,36-45,17,C,3,1,1,2,
1003997,P00105142,M,36-45,17,B,1,1,1,2,15
1003997,P00182242,M,36-45,17,B,1,1,1,5,6
1003997,P00194642,M,36-45,17,B,1,1,1,6,13
1003997,P00149442,M,36-45,17,B,1,1,1,8,16
1003998,P00246242,M,46-50,0,C,4+,1,15,,
1003999,P00129642,M,36-45,17,B,4+,0,5,,
1004001,P00174442,F,26-35,1,B,1,1,5,,
1004001,P00302442,F,26-35,1,B,1,1,5,6,
1004003,P00112342,M,55+,13,C,4+,1,13,16,
1004005,P00307342,M,36-45,7,C,3,0,8,,
1004006,P00346142,M,0-17,7,C,3,0,1,15,
1004006,P00275842,M,0-17,7,C,3,0,2,9,15
1004007,P00352442,M,36-45,12,A,1,1,1,17,
1004007,P00000742,M,36-45,12,A,1,1,5,14,
1004009,P00118742,M,18-25,7,C,4+,0,5,11,
1004013,P00038442,M,26-35,1,C,4+,1,1,,
1004013,P00135142,M,26-35,1,C,4+,1,13,16,
1004014,P00127342,M,26-35,0,C,2,1,1,2,15
1004016,P00153842,M,51-55,0,B,1,0,8,14,16
1004016,P00277642,M,51-55,0,B,1,0,2,3,10
1004018,P00046742,F,46-50,20,C,2,1,1,2,15
1004021,P00314642,M,51-55,20,B,1,1,15,,
1004021,P00177542,M,51-55,20,B,1,1,1,8,
1004021,P00199442,M,51-55,20,B,1,1,5,9,
1004022,P00318942,M,36-45,14,B,1,1,8,16,
1004022,P00240042,M,36-45,14,B,1,1,5,,
1004022,P00329542,M,36-45,14,B,1,1,1,15,16
1004022,P00152742,M,36-45,14,B,1,1,5,,
1004022,P00138542,M,36-45,14,B,1,1,5,6,
1004022,P00034042,M,36-45,14,B,1,1,1,2,16
1004024,P00189142,M,26-35,5,B,3,1,8,,
1004028,P00087642,M,26-35,4,A,2,0,5,14,
1004029,P00110542,F,55+,3,C,4+,1,8,,
1004030,P00120342,M,36-45,7,B,3,1,5,17,
1004032,P00228442,M,26-35,12,B,1,0,1,17,
1004033,P00044442,M,26-35,6,B,1,0,1,16,
1004033,P00046142,M,26-35,6,B,1,0,1,16,
1004033,P00075742,M,26-35,6,B,1,0,8,14,
1004033,P00259342,M,26-35,6,B,1,0,5,9,
1004033,P00345742,M,26-35,6,B,1,0,1,2,15
1004033,P00128442,M,26-35,6,B,1,0,1,8,
1004036,P00161942,M,26-35,1,C,2,1,5,8,
1004036,P00182342,M,26-35,1,C,2,1,1,5,6
1004041,P00180742,M,18-25,3,B,2,0,11,,
1004041,P00356042,M,18-25,3,B,2,0,1,15,
1004041,P00349942,M,18-25,3,B,2,0,1,5,
1004041,P00221742,M,18-25,3,B,2,0,1,8,
1004042,P00174142,M,36-45,15,B,3,1,3,4,9
1004044,P00248542,F,36-45,3,B,1,0,8,16,
1004048,P00037242,F,36-45,1,B,1,0,8,,
1004048,P00331242,F,36-45,1,B,1,0,12,17,
1004049,P00025442,M,46-50,11,A,3,1,1,2,9
1004049,P00032942,M,46-50,11,A,3,1,15,16,
1004049,P00328742,M,46-50,11,A,3,1,1,17,
1004050,P00112542,M,36-45,6,B,1,0,1,11,15
1004050,P00184142,M,36-45,6,B,1,0,8,14,
1004050,P00117542,M,36-45,6,B,1,0,18,,
1004053,P00184242,M,26-35,18,B,1,0,9,15,
1004054,P00100642,M,36-45,3,B,1,0,5,15,
1004054,P00178342,M,36-45,3,B,1,0,8,,
1004054,P00217042,M,36-45,3,B,1,0,8,,
1004055,P00036742,M,51-55,0,B,4+,1,1,16,
1004055,P00174442,M,51-55,0,B,4+,1,5,,
1004055,P00134042,M,51-55,0,B,4+,1,5,17,
1004058,P00230342,M,26-35,6,B,3,1,5,14,
1004060,P00014542,M,26-35,18,C,2,1,8,,
1004062,P00350942,M,26-35,7,C,1,0,3,4,5
1004062,P00159542,M,26-35,7,C,1,0,10,15,16
1004064,P00338442,M,46-50,0,A,1,1,1,16,
1004064,P00348342,M,46-50,0,A,1,1,8,17,
1004064,P00266142,M,46-50,0,A,1,1,5,11,
1004064,P00109242,M,46-50,0,A,1,1,6,8,10
1004064,P00053842,M,46-50,0,A,1,1,4,5,12
1004066,P00249542,M,26-35,0,C,2,0,1,5,15
1004070,P00112942,M,26-35,15,C,2,0,1,16,
1004071,P00128942,M,26-35,17,C,3,1,1,11,
1004078,P00205442,M,26-35,15,C,0,0,5,8,14
1004078,P00354942,M,26-35,15,C,0,0,8,,
1004079,P00341342,M,36-45,17,B,3,1,1,8,17
1004079,P00106742,M,36-45,17,B,3,1,3,5,
1004079,P00051142,M,36-45,17,B,3,1,8,,
1004080,P00114042,M,36-45,1,C,2,0,5,14,
1004082,P00190042,M,26-35,20,B,4+,0,3,4,5
1004082,P00177342,M,26-35,20,B,4+,0,8,,
1004083,P00331642,M,55+,14,A,0,0,12,,
1004085,P00326742,F,26-35,6,A,1,0,11,,
1004085,P00105942,F,26-35,6,A,1,0,5,,
1004085,P00028842,F,26-35,6,A,1,0,6,8,
1004085,P00072842,F,26-35,6,A,1,0,5,8,
1004085,P00354442,F,26-35,6,A,1,0,5,,
1004088,P00209142,M,26-35,3,B,4+,1,5,8,
1004088,P00166742,M,26-35,3,B,4+,1,5,16,
1004088,P00134242,M,26-35,3,B,4+,1,6,,
1004089,P00286642,M,26-35,7,A,1,0,11,14,
1004089,P00178642,M,26-35,7,A,1,0,5,15,
1004094,P00360442,M,26-35,17,C,3,0,8,16,
1004094,P00115842,M,26-35,17,C,3,0,16,,
1004107,P00253142,F,26-35,0,B,1,0,1,2,5
1004111,P00114342,M,26-35,15,B,4+,0,1,8,17
1004112,P00299142,M,46-50,18,B,3,1,5,,
1004112,P00192042,M,46-50,18,B,3,1,5,9,14
1004114,P00116742,M,36-45,14,B,1,0,11,,
1004115,P00086342,M,26-35,15,B,1,0,8,,
1004117,P00234842,M,18-25,4,B,4+,0,5,6,16
1004117,P00207942,M,18-25,4,B,4+,0,6,8,
1004117,P00212842,M,18-25,4,B,4+,0,8,16,
1004118,P00110942,M,26-35,3,C,3,0,1,2,
1004118,P00344042,M,26-35,3,C,3,0,18,,
1004120,P00259342,M,26-35,16,C,1,1,5,9,
1004122,P00057642,M,18-25,19,C,4+,0,1,15,16
1004126,P00178842,M,26-35,17,B,1,0,2,4,9
1004126,P00182742,M,26-35,17,B,1,0,1,2,14
1004126,P00324742,M,26-35,17,B,1,0,2,9,14
1004134,P00149342,F,46-50,12,C,2,0,13,16,
1004139,P00210042,M,55+,14,B,1,1,8,14,
1004140,P00192542,M,26-35,0,B,4+,0,1,2,9
1004144,P00173042,M,18-25,4,C,3,0,13,15,16
1004144,P00101342,M,18-25,4,C,3,0,6,8,
1004148,P00357642,F,36-45,7,C,3,0,5,,
1004148,P00221342,F,36-45,7,C,3,0,1,2,5
1004149,P00169442,M,36-45,1,C,3,1,8,,
1004150,P00289342,M,26-35,0,B,3,0,5,8,14
1004150,P00173042,M,26-35,0,B,3,0,13,15,16
1004152,P00217442,M,26-35,14,C,1,1,1,2,11
1004156,P00019342,M,55+,20,B,1,0,1,6,15
1004156,P00113642,M,55+,20,B,1,0,8,,
1004157,P00250642,M,51-55,18,B,1,1,11,,
1004160,P00019342,M,36-45,20,A,4+,1,1,6,15
1004161,P00118642,M,46-50,0,B,3,1,1,8,14
1004161,P00270942,M,46-50,0,B,3,1,1,2,15
1004161,P00240242,M,46-50,0,B,3,1,1,15,16
1004167,P00344242,M,26-35,20,B,1,0,8,10,
1004167,P00101542,M,26-35,20,B,1,0,13,16,
1004170,P00265742,M,46-50,7,C,4+,1,5,12,
1004171,P00211142,M,55+,16,C,2,1,5,,
1004171,P00238542,M,55+,16,C,2,1,5,14,
1004183,P00144642,M,26-35,1,B,4+,0,1,15,16
1004183,P00037142,M,26-35,1,B,4+,0,1,2,5
1004184,P00335942,M,51-55,7,C,0,1,8,,
1004186,P00145442,M,26-35,7,B,1,1,8,15,
1004186,P00118742,M,26-35,7,B,1,1,5,11,
1004186,P00228642,M,26-35,7,B,1,1,5,18,
1004186,P00193142,M,26-35,7,B,1,1,5,,
1004193,P00025042,M,55+,13,C,1,0,5,15,
1004194,P00313442,M,18-25,4,C,1,1,5,6,8
1004207,P00319342,M,36-45,1,C,4+,0,5,8,
1004207,P00271942,M,36-45,1,C,4+,0,5,8,
1004208,P00090942,F,36-45,0,C,0,0,1,2,14
1004213,P00341342,M,36-45,7,B,4+,0,1,8,17
1004213,P00065342,M,36-45,7,B,4+,0,2,15,
1004213,P00325542,M,36-45,7,B,4+,0,18,,
1004215,P00192042,M,26-35,7,A,2,0,5,9,14
1004218,P00182442,M,51-55,17,C,2,1,5,11,
1004220,P00121342,M,36-45,0,B,0,1,1,5,18
1004224,P0095742,F,46-50,1,C,1,1,4,5,
1004224,P00229742,F,46-50,1,C,1,1,1,16,
1004224,P00015642,F,46-50,1,C,1,1,8,16,17
1004227,P00134542,M,26-35,19,A,0,0,5,14,
1004231,P00028842,F,51-55,18,C,4+,0,6,8,
1004238,P00036142,M,36-45,16,B,3,0,5,,
1004238,P00112142,M,36-45,16,B,3,0,1,2,14
1004242,P00013742,M,51-55,7,B,4+,1,5,,
1004243,P00120042,M,55+,7,C,2,1,1,2,
1004250,P00182342,F,51-55,0,C,4+,1,1,5,6
1004250,P00057442,F,51-55,0,C,4+,1,5,14,16
1004250,P00214842,F,51-55,0,C,4+,1,14,,
1004250,P00154642,F,51-55,0,C,4+,1,8,,
1004260,P00120642,M,26-35,16,C,3,1,5,,
1004266,P00253042,M,55+,13,C,1,1,8,,
1004268,P0095142,F,46-50,20,B,3,0,2,4,
1004271,P00183242,M,36-45,7,B,2,0,5,15,
1004271,P00074642,M,36-45,7,B,2,0,5,9,14
1004274,P00156442,F,46-50,1,C,3,1,8,,
1004276,P00121342,F,46-50,0,C,4+,1,1,5,18
1004277,P00051642,M,36-45,16,A,0,0,8,,
1004277,P00117042,M,36-45,16,A,0,0,1,2,5
1004277,P0096742,M,36-45,16,A,0,0,2,4,12
1004277,P00261542,M,36-45,16,A,0,0,16,,
1004277,P00050342,M,36-45,16,A,0,0,5,8,17
1004277,P00224242,M,36-45,16,A,0,0,8,,
1004277,P00256642,M,36-45,16,A,0,0,5,,
1004277,P00331742,M,36-45,16,A,0,0,11,,
1004277,P00142642,M,36-45,16,A,0,0,8,14,
1004278,P00241642,F,46-50,7,C,0,0,1,2,11
1004279,P00321342,M,26-35,16,B,1,0,1,,
1004279,P00123742,M,26-35,16,B,1,0,11,,
1004279,P00269542,M,26-35,16,B,1,0,11,15,
1004281,P00356942,M,55+,13,A,4+,0,8,17,
1004281,P00059442,M,55+,13,A,4+,0,6,8,16
1004281,P00023042,M,55+,13,A,4+,0,5,14,
1004284,P00182342,M,51-55,7,B,1,0,1,5,6
1004285,P00112142,M,36-45,0,B,3,0,1,2,14
1004285,P00346442,M,36-45,0,B,3,0,1,2,14
1004287,P00192542,M,26-35,7,C,2,1,1,2,9
1004287,P00049142,M,26-35,7,C,2,1,1,15,
1004289,P00112142,M,36-45,14,C,4+,1,1,2,14
1004294,P00172842,M,0-17,10,C,0,0,3,4,
1004302,P00153842,M,51-55,1,C,1,0,8,14,16
1004303,P00331742,M,26-35,2,B,3,0,11,,
1004304,P00184942,M,18-25,0,C,2,0,1,8,17
1004305,P00323942,F,46-50,17,B,1,1,8,15,
1004305,P00146742,F,46-50,17,B,1,1,1,13,14
1004305,P00004542,F,46-50,17,B,1,1,5,8,
1004305,P00000342,F,46-50,17,B,1,1,5,14,
1004306,P00086442,M,46-50,7,C,1,1,8,13,15
1004308,P00284042,M,26-35,0,C,4+,0,8,17,
1004310,P00213742,M,26-35,4,C,2,1,8,,
1004311,P00298042,M,51-55,13,B,0,0,5,12,14
1004312,P00197042,M,26-35,18,A,0,1,5,,
1004312,P00001842,M,26-35,18,A,0,1,16,,
1004312,P00213342,M,26-35,18,A,0,1,5,,
1004312,P00270242,M,26-35,18,A,0,1,8,,
1004313,P00318742,F,26-35,7,C,4+,0,1,8,
1004316,P00274942,M,26-35,6,C,1,1,8,,
1004318,P00221742,M,26-35,5,B,3,0,1,8,
1004320,P00346242,M,26-35,5,C,1,0,1,15,
1004322,P00113942,F,51-55,6,B,1,0,8,,
1004322,P00288742,F,51-55,6,B,1,0,16,,
1004322,P00282242,F,51-55,6,B,1,0,5,8,17
1004322,P00321942,F,51-55,6,B,1,0,5,,
1004326,P00008142,F,46-50,13,B,1,1,8,,
1004327,P00124642,M,36-45,17,B,1,0,16,,
1004328,P00101942,M,51-55,3,C,1,1,8,17,
1004328,P00103042,M,51-55,3,C,1,1,1,14,
1004329,P00250242,F,26-35,14,B,0,1,5,,
1004333,P00089042,M,51-55,2,C,1,1,13,,
1004334,P00124842,M,26-35,1,C,0,0,11,,
1004335,P00129142,M,36-45,0,B,3,0,1,11,
1004336,P00302042,F,26-35,0,B,4+,0,5,,
1004336,P00168442,F,26-35,0,B,4+,0,5,,
1004337,P00104242,M,18-25,20,C,4+,0,8,,
1004337,P00058042,M,18-25,20,C,4+,0,8,16,
1004342,P00028842,M,26-35,0,C,2,1,6,8,
1004342,P00052842,M,26-35,0,C,2,1,10,15,
1004343,P00247042,M,26-35,12,C,1,1,5,14,
1004344,P00332342,M,26-35,1,A,4+,0,5,8,
1004344,P00059442,M,26-35,1,A,4+,0,6,8,16
1004344,P00086142,M,26-35,1,A,4+,0,5,,
1004344,P00232642,M,26-35,1,A,4+,0,8,,
1004344,P00015442,M,26-35,1,A,4+,0,8,,
1004344,P00018842,M,26-35,1,A,4+,0,8,,
1004344,P00235942,M,26-35,1,A,4+,0,11,15,16
1004344,P00179042,M,26-35,1,A,4+,0,11,,
1004344,P00277642,M,26-35,1,A,4+,0,2,3,10
1004345,P00259942,F,26-35,14,B,1,0,16,,
1004345,P00115542,F,26-35,14,B,1,0,8,,
1004347,P00110342,F,18-25,20,C,1,0,7,,
1004347,P00048742,F,18-25,20,C,1,0,5,,
1004352,P00238442,M,18-25,4,B,0,0,6,,
1004354,P00288442,M,36-45,14,B,2,0,5,14,
1004354,P00303542,M,36-45,14,B,2,0,5,,
1004354,P00360542,M,36-45,14,B,2,0,16,,
1004354,P00276142,M,36-45,14,B,2,0,12,,
1004360,P00212942,F,26-35,9,B,1,0,5,,
1004362,P00321342,M,26-35,17,B,4+,0,1,,
1004366,P00357242,M,18-25,15,B,0,0,5,,
1004368,P00112642,M,18-25,17,B,1,0,1,2,5
1004372,P00278642,M,36-45,17,C,3,0,5,,
1004373,P00202542,M,51-55,12,C,1,1,13,16,
1004377,P00294142,M,26-35,0,C,1,1,5,8,15
1004377,P00300642,M,26-35,0,C,1,1,5,14,
1004378,P00255842,M,18-25,17,B,4+,0,16,,
1004380,P00192042,F,26-35,1,C,1,0,5,9,14
1004381,P00002942,M,26-35,4,B,3,1,2,15,
1004381,P00070042,M,26-35,4,B,3,1,1,2,16
1004381,P00116942,M,26-35,4,B,3,1,6,10,16
1004381,P00314942,M,26-35,4,B,3,1,8,,
1004383,P00307442,F,18-25,4,B,2,0,5,8,
1004386,P00337542,M,26-35,5,B,1,0,5,14,
1004386,P00265142,M,26-35,5,B,1,0,3,12,
1004386,P00017242,M,26-35,5,B,1,0,11,,
1004387,P0096742,F,18-25,4,B,0,0,2,4,12
1004387,P00240142,F,18-25,4,B,0,0,5,,
1004388,P00013742,M,46-50,3,B,2,1,5,,
1004388,P00030942,M,46-50,3,B,2,1,4,5,9
1004388,P00142942,M,46-50,3,B,2,1,1,2,16
1004389,P00228242,M,26-35,4,C,1,0,8,,
1004390,P00008542,M,26-35,0,B,2,0,2,8,
1004392,P00278642,M,18-25,4,C,1,1,5,,
1004397,P00334242,M,18-25,4,C,3,0,1,8,
1004401,P00337842,M,18-25,4,A,3,0,5,,
1004406,P00240442,M,26-35,16,B,2,1,6,16,
1004406,P00270942,M,26-35,16,B,2,1,1,2,15
1004406,P00123842,M,26-35,16,B,2,1,11,15,
1004408,P00351842,F,46-50,2,B,1,1,5,,
1004408,P00178542,F,46-50,2,B,1,1,8,13,
1004411,P00182742,M,18-25,4,A,3,0,1,2,14
1004411,P00103042,M,18-25,4,A,3,0,1,14,
1004411,P00087342,M,18-25,4,A,3,0,5,14,16
1004411,P00254442,M,18-25,4,A,3,0,1,2,
1004414,P00353142,M,26-35,4,C,2,0,5,,
1004415,P00242742,M,18-25,0,B,1,0,1,2,9
1004415,P00268442,M,18-25,0,B,1,0,8,17,
1004416,P00206342,M,18-25,4,A,3,1,5,8,
1004416,P00036842,M,18-25,4,A,3,1,1,14,16
1004417,P00214242,M,26-35,15,A,3,1,1,16,
1004421,P00354842,M,46-50,0,B,0,1,8,,
1004422,P00124342,M,26-35,5,A,1,1,11,,
1004422,P00221142,M,26-35,5,A,1,1,1,,
1004425,P00170042,M,36-45,7,B,1,0,8,,
1004425,P00303342,M,36-45,7,B,1,0,1,16,
1004425,P00050342,M,36-45,7,B,1,0,5,8,17
1004428,P00182542,M,26-35,14,C,3,1,5,11,
1004430,P00005442,F,26-35,0,B,1,0,8,,
1004430,P00213242,F,26-35,0,B,1,0,5,8,
1004430,P00066442,F,26-35,0,B,1,0,5,14,
1004430,P00135342,F,26-35,0,B,1,0,5,,
1004434,P00102642,F,36-45,7,A,1,0,4,8,9
1004435,P00238442,M,26-35,7,C,1,0,6,,
1004436,P00207942,M,26-35,12,C,1,0,6,8,
1004436,P00117942,M,26-35,12,C,1,0,5,15,
1004437,P00106042,F,36-45,5,B,1,0,5,,
1004437,P00286742,F,36-45,5,B,1,0,1,16,
1004445,P00284242,M,26-35,3,A,4+,0,16,,
1004446,P00140742,M,18-25,18,B,1,1,1,15,
1004446,P00116742,M,18-25,18,B,1,1,11,,
1004447,P00112142,M,46-50,5,B,0,1,1,2,14
1004447,P00353842,M,46-50,5,B,0,1,15,,
1004447,P00057642,M,46-50,5,B,0,1,1,15,16
1004447,P00028442,M,46-50,5,B,0,1,1,8,16
1004447,P00243242,M,46-50,5,B,0,1,11,14,
1004448,P00307342,M,26-35,14,A,0,0,8,,
1004448,P00045842,M,26-35,14,A,0,0,5,14,
1004448,P00227842,M,26-35,14,A,0,0,2,5,
1004449,P00154042,M,26-35,12,C,4+,1,1,2,15
1004449,P00012142,M,26-35,12,C,4+,1,5,,
1004449,P00216742,M,26-35,12,C,4+,1,5,,
1004452,P00334242,F,26-35,7,B,2,1,1,8,
1004452,P00279642,F,26-35,7,B,2,1,7,,
1004452,P00163442,F,26-35,7,B,2,1,6,8,13
1004458,P00216742,F,26-35,4,B,1,0,5,,
1004459,P00341342,M,26-35,1,C,4+,0,1,8,17
1004461,P00195942,M,26-35,20,C,3,0,3,4,
1004465,P00173942,M,18-25,4,A,1,1,1,5,6
1004467,P00134042,F,51-55,6,C,2,1,5,17,
1004470,P00032042,M,36-45,12,C,3,1,1,2,15
1004470,P00015542,M,36-45,12,C,3,1,1,2,13
1004472,P00121342,F,46-50,16,B,0,1,1,5,18
1004473,P00214142,M,36-45,1,B,3,0,8,,
1004473,P00303042,M,36-45,1,B,3,0,5,,
1004473,P00210342,M,36-45,1,B,3,0,3,4,
1004473,P00286742,M,36-45,1,B,3,0,1,16,
1004473,P00278042,M,36-45,1,B,3,0,1,,
1004476,P00112642,M,46-50,1,C,0,1,1,2,5
1004477,P00361642,M,26-35,7,C,2,0,5,,
1004477,P00037142,M,26-35,7,C,2,0,1,2,5
1004478,P00253042,M,0-17,12,A,1,0,8,,
1004480,P00177442,M,26-35,0,B,1,0,1,6,8
1004480,P00054942,M,26-35,0,B,1,0,5,8,
1004480,P00304942,M,26-35,0,B,1,0,6,8,
1004480,P00270242,M,26-35,0,B,1,0,8,,
1004482,P00171342,F,36-45,1,A,1,0,13,16,
1004482,P00263142,F,36-45,1,A,1,0,5,,
